Frame_ID,Sensor,Detection_ID,cluster_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,center_x,centroid_x,centroid_y,point_count,min_distance,detection_score,bearing_deg
1,CSI,1,,318.9968566894531,175.99700927734375,381.0657958984375,239.7945556640625,0.5113617777824402,350.0313262939453,,,,,,-11.701204625571647
1,RGB,1,,215.62722778320312,230.24771118164062,294.8352355957031,309.334228515625,0.9639149904251099,255.23123168945312,,,,,,-6.982882833480835
1,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
2,CSI,1,,318.99664306640625,176.13023376464844,380.8389587402344,239.79591369628906,0.43326622247695923,349.9178009033203,,,,,,-11.723355921303353
2,RGB,1,,215.610595703125,230.35752868652344,294.83404541015625,309.4104309082031,0.9645832180976868,255.22232055664062,,,,,,-6.983843564987183
2,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
3,CSI,1,,319.0029602050781,176.072021484375,380.9836120605469,239.7851104736328,0.4220925271511078,349.9932861328125,,,,,,-11.708627096036587
3,RGB,1,,215.58290100097656,230.36231994628906,294.7408447265625,309.4111633300781,0.9641411304473877,255.16187286376953,,,,,,-6.990360581874848
3,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
4,CSI,1,,319.11480712890625,176.134033203125,381.4544677734375,239.7639617919922,0.5208854079246521,350.2846374511719,,,,,,-11.651778058307926
4,RGB,1,,215.62403869628906,230.23623657226562,294.62921142578125,309.39068603515625,0.9633418917655945,255.12662506103516,,,,,,-6.994160735607148
4,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
5,CSI,1,,318.92620849609375,176.1375732421875,380.88330078125,239.78329467773438,0.4114382266998291,349.9047546386719,,,,,,-11.725901533917682
5,RGB,1,,215.63624572753906,230.2945556640625,294.9024658203125,309.3026123046875,0.9633955955505371,255.26935577392578,,,,,,-6.978772580623627
5,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
6,CSI,1,,319.03240966796875,176.19790649414062,380.952392578125,239.80186462402344,0.42903241515159607,349.9924011230469,,,,,,-11.708799780868901
6,RGB,1,,215.58181762695312,230.35092163085938,294.73883056640625,309.3127136230469,0.9634246826171875,255.1603240966797,,,,,,-6.990527558326721
6,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
7,CSI,1,,318.99420166015625,176.1131591796875,381.0615539550781,239.77444458007812,0.42304420471191406,350.0278778076172,,,,,,-11.701877500952744
7,RGB,1,,215.49542236328125,230.29306030273438,294.5158386230469,309.3703308105469,0.9637510776519775,255.00563049316406,,,,,,-7.007205462455749
7,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
8,CSI,1,,318.99969482421875,176.1372528076172,381.0150146484375,239.7679901123047,0.42476359009742737,350.0073547363281,,,,,,-11.705882002667682
8,RGB,1,,215.59043884277344,230.26669311523438,294.6038818359375,309.3695983886719,0.9638521671295166,255.09716033935547,,,,,,-6.9973374009132385
8,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
9,CSI,1,,318.9825744628906,176.10169982910156,381.0408630371094,239.7111053466797,0.44589924812316895,350.01171875,,,,,,-11.705030487804876
9,RGB,1,,215.64059448242188,230.40052795410156,294.46337890625,309.3431396484375,0.963590145111084,255.05198669433594,,,,,,-7.002207684516907
9,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
10,CSI,1,,318.8938293457031,176.16407775878906,380.9532470703125,239.7268524169922,0.4096633791923523,349.9235382080078,,,,,,-11.722236447217988
10,RGB,1,,215.53030395507812,230.21044921875,294.5963134765625,309.35009765625,0.9640766978263855,255.0633087158203,,,,,,-7.000987029075622
10,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
11,CSI,1,,318.9790344238281,176.20001220703125,380.95635986328125,239.76307678222656,0.433124303817749,349.9676971435547,,,,,,-11.713620069550306
11,RGB,1,,215.58377075195312,230.3472137451172,294.61767578125,309.3286437988281,0.9630733728408813,255.10072326660156,,,,,,-6.996953272819519
11,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
12,CSI,1,,318.960693359375,175.89288330078125,381.1507263183594,239.70924377441406,0.5061450600624084,350.0557098388672,,,,,,-11.696446860708843
12,RGB,1,,215.52850341796875,230.32827758789062,294.59295654296875,309.36029052734375,0.9628816843032837,255.06072998046875,,,,,,-7.001265048980713
12,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
13,CSI,1,,318.94158935546875,175.91921997070312,381.0606994628906,239.74478149414062,0.4632660150527954,350.0011444091797,,,,,,-11.707093773818597
13,RGB,1,,215.57693481445312,230.30029296875,294.56219482421875,309.3792419433594,0.9630764722824097,255.06956481933594,,,,,,-7.000312542915344
13,LiDAR,1,1,,,,,,,-2.0906068808441156,14.690444431842545,3,14.779278248264287,0.9,-8.099415216692213
