Tolerance_deg,Frame_ID,Camera_Sensor,Camera_Detection_ID,Camera_Raw_Bearing,Camera_Calibrated_Bearing,Matched,Matched_LiDAR_Cluster_ID,LiDAR_Bearing,Bearing_Difference_deg,Candidate_LiDAR_Count
0.5,22,CSI,3,21.28750833650915,15.281524773127861,False,,,,0
0.5,22,CSI,4,10.819097751524392,7.718098125476374,True,3,7.65001533382348,0.06808279165289388,1
0.5,23,CSI,1,-11.635536752096037,-8.505375303389386,True,7,-8.099415216692213,0.40596008669717243,1
0.5,23,CSI,2,21.32126524390244,15.305914138719515,False,,,,0
0.5,23,CSI,3,-22.381990758384145,-16.269688322932545,False,,,,0
0.5,23,CSI,4,10.823706650152438,7.721428054735137,True,3,7.65001533382348,0.07141272091165707,1
0.5,24,CSI,1,-22.402811189977136,-16.284731084758484,False,,,,0
0.5,24,CSI,2,21.355593797637194,15.330716518792874,False,,,,0
0.5,24,CSI,3,-11.313277081745428,-8.272542691561071,True,7,-8.099415216692213,0.17312747486885804,1
0.5,24,CSI,4,10.822084008193597,7.7202556959198745,True,3,7.65001533382348,0.07024036209639473,1
0.5,25,CSI,1,-11.516893340320122,-8.419655438381287,True,7,-8.099415216692213,0.3202402216890743,1
0.5,25,CSI,2,-22.399548042111277,-16.2823734604254,False,,,,0
0.5,25,CSI,3,21.36210818407012,15.335423162990663,False,,,,0
0.5,25,CSI,4,10.830051329077744,7.72601208525867,True,3,7.65001533382348,0.07599675143519047,1
0.5,26,CSI,1,-22.388463462271343,-16.274364851491047,False,,,,0
0.5,26,CSI,2,-11.524027010289634,-8.42480951493426,True,7,-8.099415216692213,0.32539429824204724,1
0.5,26,CSI,3,21.322438309832318,15.306761678853851,False,,,,0
0.5,26,CSI,4,10.815274866615853,7.715336091129954,True,3,7.65001533382348,0.06532075730647424,1
0.5,27,CSI,1,-11.473683427019816,-8.388436276021817,True,7,-8.099415216692213,0.2890210593296043,1
0.5,27,CSI,2,21.36062547637195,15.334351906678735,False,,,,0
0.5,27,CSI,3,-22.361244759908537,-16.25469933903392,False,,,,0
0.5,27,CSI,4,10.816745665015244,7.716398742973514,True,3,7.65001533382348,0.06638340915003393,1
0.5,28,CSI,1,-11.538136552019818,-8.435003658834319,True,7,-8.099415216692213,0.3355884421421056,1
0.5,28,CSI,2,21.352738543254574,15.32865359750143,False,,,,0
0.5,28,CSI,3,-22.391604539824694,-16.276634280023345,False,,,,0
0.5,28,CSI,4,10.844387147484756,7.736369714057736,True,3,7.65001533382348,0.08635438023425657,1
0.5,29,CSI,1,21.352589677019814,15.328546041646817,False,,,,0
0.5,29,CSI,2,-11.539836604420731,-8.436231946693978,True,7,-8.099415216692213,0.3368167300017646,1
0.5,29,CSI,3,-22.384450028582318,-16.271465145650726,False,,,,0
0.5,29,CSI,4,10.81444121570122,7.714733778344132,True,3,7.65001533382348,0.06471844452065234,1
0.5,30,CSI,1,21.301885837461892,15.29191251756622,False,,,,0
0.5,30,CSI,2,-22.38654011051829,-16.272975229849465,False,,,,0
0.5,30,CSI,3,-11.309900795541159,-8.270103324778487,True,7,-8.099415216692213,0.17068810808627433,1
0.5,30,CSI,4,10.812098061166157,7.713040849192549,True,3,7.65001533382348,0.06302551536906886,1
0.5,31,CSI,1,-22.415780416349087,-16.294101350812216,False,,,,0
0.5,31,CSI,2,21.313789181592988,15.300512683700935,False,,,,0
0.5,31,CSI,3,-11.703023770960366,-8.554134674518863,True,7,-8.099415216692213,0.45471945782665024,1
0.5,31,CSI,4,10.861599061547256,7.748805321967893,True,3,7.65001533382348,0.09878998814441342,1
0.5,32,CSI,1,-22.410921422446645,-16.290590727717703,False,,,,0
0.5,32,CSI,2,-11.401495212461889,-8.336280291003714,True,7,-8.099415216692213,0.23686507431150083,1
0.5,32,CSI,3,21.32051495807927,15.305372057212272,False,,,,0
0.5,32,CSI,4,10.892691263338413,7.771269437762004,True,3,7.65001533382348,0.12125410393852398,1
0.5,33,CSI,1,-11.430932021722562,-8.35754838569455,True,7,-8.099415216692213,0.2581331690023365,1
0.5,33,CSI,2,-22.4095458984375,-16.289596911621096,False,,,,0
0.5,33,CSI,3,21.31428341749238,15.300869769138245,False,,,,0
0.5,33,CSI,4,10.807521913109756,7.709734582221799,True,3,7.65001533382348,0.0597192483983191,1
0.5,33,CSI,5,-0.22314453125,-0.259921923828125,True,1,-0.00011884197075549416,0.2598030818573695,1
0.5,34,CSI,1,21.357722584794207,15.332254567513816,False,,,,0
0.5,34,CSI,2,-11.54982255144817,-8.443446793421302,True,7,-8.099415216692213,0.3440315767290887,1
0.5,34,CSI,3,-22.399637361852136,-16.28243799393817,False,,,,0
0.5,34,CSI,4,10.789467416158535,7.696690208174542,True,3,7.65001533382348,0.0466748743510621,1
0.5,34,CSI,5,-0.25141720655487804,-0.28034893173589936,True,1,-0.00011884197075549416,0.28023008976514385,1
0.5,35,CSI,1,-11.44265672637195,-8.366019484803735,True,7,-8.099415216692213,0.2666042681115215,1
0.5,35,CSI,2,21.330494950457318,15.312582601705413,False,,,,0
0.5,35,CSI,3,-22.386114353086892,-16.27266762010528,False,,,,0
0.5,35,CSI,4,10.81751083746189,7.716951580066216,True,3,7.65001533382348,0.06693624624273653,1
0.5,36,CSI,1,-11.377932664824694,-8.319256350335841,True,7,-8.099415216692213,0.21984113364362834,1
0.5,36,CSI,2,21.33071229516006,15.312739633253143,False,,,,0
0.5,36,CSI,3,10.850544254954269,7.740818224204459,True,3,7.65001533382348,0.09080289038097966,1
0.5,36,CSI,4,-22.333749166349083,-16.234833772687214,True,6,-15.74975450021323,0.48507927247398364,1
0.5,36,CSI,5,-0.2028659727515244,-0.24527066531297637,True,1,-0.00011884197075549416,0.24515182334222088,1
0.5,37,CSI,1,21.353896722560975,15.329490382050306,False,,,,0
0.5,37,CSI,2,-11.51231123761433,-8.416344869176353,True,7,-8.099415216692213,0.3169296524841396,1
0.5,37,CSI,3,-22.368720822217988,-16.260100794052498,False,,,,0
0.5,37,CSI,4,10.822810475419207,7.720780568490377,True,3,7.65001533382348,0.07076523466689721,1
0.5,38,CSI,1,21.355552115091463,15.330686403153583,False,,,,0
0.5,38,CSI,2,-11.481168421303353,-8.393844184391673,True,7,-8.099415216692213,0.29442896769946003,1
0.5,38,CSI,3,-22.377709365472562,-16.26659501655393,False,,,,0
0.5,38,CSI,4,10.763651033727136,7.678037871867856,True,3,7.65001533382348,0.028022538044376155,1
0.5,38,CSI,5,-0.22870915110518292,-0.26394236167349466,True,1,-0.00011884197075549416,0.26382351970273915,1
0.5,39,CSI,1,21.309135623094512,15.297150487685787,False,,,,0
0.5,39,CSI,2,-11.2996826171875,-8.262720690917968,True,7,-8.099415216692213,0.16330547422575492,1
0.5,39,CSI,3,-22.38773997237043,-16.273842130037636,False,,,,0
0.5,39,CSI,4,10.803651391006097,7.706938130001905,True,3,7.65001533382348,0.05692279617842555,1
0.5,39,CSI,5,-0.2169725371570122,-0.2554626580959413,True,1,-0.00011884197075549416,0.2553438161251858,1
0.5,40,CSI,1,-11.594839700838415,-8.475971683855754,True,7,-8.099415216692213,0.37655646716354063,1
0.5,40,CSI,2,21.346882145579265,15.32442235018102,False,,,,0
0.5,40,CSI,3,-22.381204744664632,-16.269120428020198,False,,,,0
0.5,40,CSI,4,10.866097799161585,7.752055659894245,True,3,7.65001533382348,0.10204032607076563,1
0.5,40,CSI,5,-0.24090725038109756,-0.27275548840034297,True,1,-0.00011884197075549416,0.27263664642958746,1
0.5,41,CSI,1,-11.705140648818597,-8.555664118771436,True,7,-8.099415216692213,0.4562489020792224,1
0.5,41,CSI,2,21.350291182355182,15.326885379251621,False,,,,0
0.5,41,CSI,3,-22.396204506478657,-16.27995775593083,False,,,,0
0.5,41,CSI,4,10.81863328887195,7.717762551209985,True,3,7.65001533382348,0.06774721738650502,1
0.5,41,CSI,5,-0.2612513100228659,-0.28745407149152064,True,1,-0.00011884197075549416,0.2873352295207651,1
0.5,42,CSI,1,-11.474010932736281,-8.388672898901962,True,7,-8.099415216692213,0.28925768220974923,1
0.5,42,CSI,2,21.349695717416157,15.326455155833175,False,,,,0
0.5,42,CSI,3,-22.353494783727132,-16.249099981242853,True,6,-15.74975450021323,0.4993454810296232,1
0.5,42,CSI,4,10.852771293826219,7.7424272597894435,True,3,7.65001533382348,0.0924119259659637,1
0.5,42,CSI,5,-0.2523193359375,-0.28100072021484374,True,1,-0.00011884197075549416,0.2808818782440882,1
0.5,43,CSI,1,-11.580459222560975,-8.465581788300304,True,7,-8.099415216692213,0.3661665716080904,1
0.5,43,CSI,2,21.34681366711128,15.324372874487903,False,,,,0
0.5,43,CSI,3,-22.353852062690546,-16.24935811529392,True,6,-15.74975450021323,0.49960361508068907,1
0.5,43,CSI,4,10.813417016006097,7.713993794064406,True,3,7.65001533382348,0.0639784602409259,1
0.5,43,CSI,5,-0.27826076600609756,-0.2997434034394055,True,1,-0.00011884197075549416,0.29962456146864996,1
0.5,44,CSI,1,-11.307911942644818,-8.26866637856088,True,7,-8.099415216692213,0.16925116186866696,1
0.5,44,CSI,2,21.32391804020579,15.307830784048685,False,,,,0
0.5,44,CSI,3,10.817049352134147,7.716618156916922,True,3,7.65001533382348,0.0666028230934419,1
0.5,44,CSI,4,-22.327615877477136,-16.230402471477234,True,6,-15.74975450021323,0.4806479712640037,1
0.5,44,CSI,5,-0.2581221417682927,-0.28519324742759145,True,1,-0.00011884197075549416,0.28507440545683593,1
0.5,45,CSI,1,-11.373246355754574,-8.31587049203268,True,7,-8.099415216692213,0.2164552753404667,1
0.5,45,CSI,2,21.35653463224085,15.331396271794016,False,,,,0
0.5,45,CSI,3,-22.361643721417682,-16.254987588724276,False,,,,0
0.5,45,CSI,4,10.785579030106707,7.693880849252096,True,3,7.65001533382348,0.0438655154286165,1
0.5,45,CSI,5,-0.24795457793445122,-0.277847182557641,True,1,-0.00011884197075549416,0.2777283405868855,1
0.5,46,CSI,1,21.35781488185976,15.332321252143679,False,,,,0
0.5,46,CSI,2,-11.192007669588415,-8.184925541277629,True,7,-8.099415216692213,0.08551032458541563,1
0.5,46,CSI,3,-22.35061868807165,-16.247022002131768,True,6,-15.74975450021323,0.49726750191853775,1
0.5,46,CSI,4,10.803964010099085,7.707163997296589,True,3,7.65001533382348,0.057148663473109096,1
0.5,46,CSI,5,-0.25528772865853655,-0.28314538395579264,True,1,-0.00011884197075549416,0.28302654198503713,1
0.5,47,CSI,1,-11.323343416539636,-8.279815618449886,True,7,-8.099415216692213,0.18040040175767302,1
0.5,47,CSI,2,-22.35489114900915,-16.250108855159112,False,,,,0
0.5,47,CSI,3,21.34397627667683,15.322322859899012,False,,,,0
0.5,47,CSI,4,10.838682593368903,7.732248173709032,True,3,7.65001533382348,0.08223283988555252,1
0.5,47,CSI,5,-0.25220322027439024,-0.28091682664824696,True,1,-0.00011884197075549416,0.28079798467749145,1
0.5,48,CSI,1,-11.598406535823171,-8.47854872213224,True,7,-8.099415216692213,0.3791335054400271,1
0.5,48,CSI,2,-22.36691358612805,-16.258795065977516,False,,,,0
0.5,48,CSI,3,21.361277510480182,15.334823001321933,False,,,,0
0.5,48,CSI,4,10.872906940739329,7.756975264684165,True,3,7.65001533382348,0.10695993086068523,1
0.5,48,CSI,5,-0.2735774342606707,-0.2963596962533346,True,1,-0.00011884197075549416,0.29624085428257907,1
0.5,49,CSI,1,-11.415959055830793,-8.346730417837747,True,7,-8.099415216692213,0.2473152011455344,1
0.5,49,CSI,2,-22.364856254763723,-16.257308644066793,False,,,,0
0.5,49,CSI,3,21.31824921398628,15.30373505710509,False,,,,0
0.5,49,CSI,4,10.816543206935975,7.716252467011242,True,3,7.65001533382348,0.06623713318776225,1
0.5,49,CSI,5,-0.24794564596036586,-0.2778407292063643,True,1,-0.00011884197075549416,0.2777218872356088,1
0.5,50,CSI,1,-11.481972298971037,-8.394424986006573,True,7,-8.099415216692213,0.29500976931436007,1
0.5,50,CSI,2,21.320610232469512,15.305440892959224,False,,,,0
0.5,50,CSI,3,-22.350514481707314,-16.246946713033537,True,6,-15.74975450021323,0.49719221282030723,1
0.5,50,CSI,4,10.895641792111281,7.7734011948004005,True,3,7.65001533382348,0.12338586097692072,1
0.5,50,CSI,5,-0.23685511147103658,-0.2698278180378239,True,1,-0.00011884197075549416,0.2697089760670684,1
0.5,51,CSI,1,-11.453041634908537,-8.373522581221417,True,7,-8.099415216692213,0.27410736452920403,1
0.5,51,CSI,2,21.330277605754574,15.312425570157682,False,,,,0
0.5,51,CSI,3,-22.381832960175302,-16.269574313726658,False,,,,0
0.5,51,CSI,4,10.795058831935975,7.7007300060737425,True,3,7.65001533382348,0.050714672250262716,1
0.5,51,CSI,5,-0.25885158631859756,-0.2857202711151867,True,1,-0.00011884197075549416,0.2856014291444312,1
0.5,52,CSI,1,-11.505972513338413,-8.411765140887002,True,7,-8.099415216692213,0.31234992419478935,1
0.5,52,CSI,2,21.336830697408537,15.31716017887767,False,,,,0
0.5,52,CSI,3,-22.3692031488186,-16.26044927502144,False,,,,0
0.5,52,CSI,4,10.812383884336892,7.7132473564334045,True,3,7.65001533382348,0.06323202260992478,1
0.5,52,CSI,5,-0.23405940358231708,-0.2678079190882241,True,1,-0.00011884197075549416,0.2676890771174686,1
0.5,53,CSI,1,-11.410349776105182,-8.342677713235993,True,7,-8.099415216692213,0.24326249654377996,1
0.5,53,CSI,2,21.328559689405488,15.311184375595467,False,,,,0
0.5,53,CSI,3,-22.373940072408537,-16.26387170231517,False,,,,0
0.5,53,CSI,4,10.809823385099085,7.711397395734089,True,3,7.65001533382348,0.06138206191060913,1
0.5,53,CSI,5,-0.2612453553734756,-0.2874497692573361,True,1,-0.00011884197075549416,0.2873309272865806,1
0.5,54,CSI,1,-11.25953339367378,-8.233712876929305,True,7,-8.099415216692213,0.13429766023709178,1
0.5,54,CSI,2,21.33375214367378,15.314935923804308,False,,,,0
0.5,54,CSI,3,-22.341287752477132,-16.24028040116473,True,6,-15.74975450021323,0.4905259009514982,1
0.5,54,CSI,4,10.824209818025913,7.721791593523723,True,3,7.65001533382348,0.07177625970024337,1
0.5,54,CSI,5,-0.23949004382621952,-0.2717315566644436,True,1,-0.00011884197075549416,0.2716127146936881,1
0.5,55,CSI,1,-11.613057950647864,-8.48913436934308,True,7,-8.099415216692213,0.38971915265086743,1
0.5,55,CSI,2,21.342038038300302,15.32092248267197,False,,,,0
0.5,55,CSI,3,-22.385093130716463,-16.271929786942646,False,,,,0
0.5,55,CSI,4,10.811240591653963,7.712421327469989,True,3,7.65001533382348,0.06240599364650912,1
0.5,55,CSI,5,-0.2537722703887195,-0.2820504653558499,True,1,-0.00011884197075549416,0.28193162338509437,1
0.5,56,CSI,1,-11.531247022675304,-8.430025973882907,True,7,-8.099415216692213,0.3306107571906942,1
0.5,56,CSI,2,21.316191882621954,15.302248635194363,False,,,,0
0.5,56,CSI,3,-22.356975276295728,-16.251614637123666,False,,,,0
0.5,56,CSI,4,10.807408774771341,7.7096528397722945,True,3,7.65001533382348,0.059637505948814784,1
0.5,56,CSI,5,-0.24995534012957316,-0.2792927332436166,True,1,-0.00011884197075549416,0.2791738912728611,1
0.5,57,CSI,1,-11.4952392578125,-8.404010363769531,True,7,-8.099415216692213,0.3045951470773183,1
0.5,57,CSI,2,21.28585592130335,15.280330903141673,False,,,,0
0.5,57,CSI,3,-22.390955483041157,-16.276165336497236,False,,,,0
0.5,57,CSI,4,10.81701064691311,7.7165901923947215,True,3,7.65001533382348,0.06657485857124179,1
0.5,57,CSI,5,-0.2189256621570122,-0.2568737909084413,True,1,-0.00011884197075549416,0.2567549489376858,1
0.5,58,CSI,1,-11.440399914253048,-8.364388938047826,True,7,-8.099415216692213,0.2649737213556129,1
0.5,58,CSI,2,21.323346393864327,15.307417769566978,False,,,,0
0.5,58,CSI,3,-22.388377119855182,-16.27430246909537,False,,,,0
0.5,58,CSI,4,10.797265029535062,7.702323983839083,True,3,7.65001533382348,0.05230865001560314,1
0.5,58,CSI,5,-0.2750244140625,-0.29740513916015626,True,1,-0.00011884197075549416,0.29728629718940075,1
0.5,59,CSI,1,-11.467690072408537,-8.384106077315167,True,7,-8.099415216692213,0.2846908606229537,1
0.5,59,CSI,2,21.321664205411587,15.306202388409872,False,,,,0
0.5,59,CSI,3,-22.362066501524392,-16.255293047351376,False,,,,0
0.5,59,CSI,4,10.805530082888719,7.7082954848871,True,3,7.65001533382348,0.05828015106362017,1
0.5,59,CSI,5,-0.24604909012957316,-0.2764704676186166,True,1,-0.00011884197075549416,0.2763516256478611,1
0.5,60,CSI,1,-11.424161585365853,-8.35265674542683,True,7,-8.099415216692213,0.25324152873461614,1
0.5,60,CSI,2,21.333350204839938,15.314645522996857,False,,,,0
0.5,60,CSI,3,-22.38468821455793,-16.271637235018105,False,,,,0
0.5,60,CSI,4,10.850246522484756,7.740603112495236,True,3,7.65001533382348,0.0905877786717566,1
0.5,60,CSI,5,-0.2470703125,-0.27720830078125,True,1,-0.00011884197075549416,0.2770894588104945,1
0.5,61,CSI,1,-11.399434903772864,-8.334791717975893,True,7,-8.099415216692213,0.23537650128367993,1
0.5,61,CSI,2,21.361024437881095,15.334640156369092,False,,,,0
0.5,61,CSI,3,-22.356177353277438,-16.25103813774295,False,,,,0
0.5,61,CSI,4,10.84255907012195,7.73504892816311,True,3,7.65001533382348,0.08503359433963009,1
0.5,61,CSI,5,-0.24265493997713414,-0.27401819413347944,True,1,-0.00011884197075549416,0.27389935216272393,1
0.5,62,CSI,1,-11.547521079458843,-8.441783979909014,True,7,-8.099415216692213,0.34236876321680043,1
0.5,62,CSI,2,21.325752072217988,15.309155872177497,False,,,,0
0.5,62,CSI,3,-22.346804735137194,-16.244266421136626,True,6,-15.74975450021323,0.49451192092339546,1
0.5,62,CSI,4,10.799441453887194,7.703896450433498,True,3,7.65001533382348,0.053881116610018154,1
0.5,62,CSI,5,-0.26401724466463417,-0.2894524592701982,True,1,-0.00011884197075549416,0.2893336172994427,1
0.5,63,CSI,1,-11.767074957126525,-8.600411656523914,False,,,,0
0.5,63,CSI,2,21.32638624237805,15.309614060118141,False,,,,0
0.5,63,CSI,3,-22.386203672827744,-16.272732153618048,False,,,,0
0.5,63,CSI,4,10.826418992949696,7.723387722406156,True,3,7.65001533382348,0.07337238858267625,1
0.5,63,CSI,5,-0.23224919016768292,-0.2665000398961509,True,1,-0.00011884197075549416,0.2663811979253954,1
0.5,64,CSI,1,-11.710961318597562,-8.559869552686738,True,7,-8.099415216692213,0.460454335994525,1
0.5,64,CSI,2,-22.382077100800302,-16.26975070532822,False,,,,0
0.5,64,CSI,3,21.300400152439025,15.290839110137197,False,,,,0
0.5,64,CSI,4,10.784462533346037,7.693074180342512,True,3,7.65001533382348,0.043058846519032024,1
0.5,64,CSI,5,-0.23049256859756095,-0.2652308808117378,True,1,-0.00011884197075549416,0.2651120388409823,1
0.5,65,CSI,1,-11.745665015243903,-8.58494297351372,True,7,-8.099415216692213,0.4855277568215062,1
0.5,65,CSI,2,21.306292278010673,15.295096170862713,False,,,,0
