Frame_ID,Sensor,Detection_ID,cluster_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,center_x,centroid_x,centroid_y,point_count,min_distance,detection_score,bearing_deg
18,CSI,1,,265.3782958984375,180.62054443359375,333.0800476074219,237.1219940185547,0.4442305564880371,299.2291717529297,,,,,,-21.613820145769814
18,RGB,1,,134.0531005859375,230.5390625,225.9842987060547,308.6077575683594,0.9491674304008484,180.0186996459961,,,,,,-15.091733944416045
18,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
19,CSI,1,,265.4058837890625,180.83937072753906,333.0755920410156,237.02366638183594,0.46514880657196045,299.24073791503906,,,,,,-21.611563333650917
19,RGB,1,,134.14833068847656,230.48667907714844,226.09774780273438,308.6348876953125,0.9477604627609253,180.12303924560547,,,,,,-15.08048483133316
19,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
20,CSI,1,,265.36273193359375,180.6197052001953,333.1191101074219,237.09535217285156,0.441081702709198,299.2409210205078,,,,,,-21.611527605754574
20,RGB,1,,134.12168884277344,230.5103759765625,225.8290557861328,308.6783752441406,0.9495651721954346,179.97537231445312,,,,,,-15.096405172348023
20,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
21,CSI,1,,265.3719482421875,180.69534301757812,333.3348388671875,237.02989196777344,0.44273480772972107,299.3533935546875,,,,,,-21.58958174542683
21,RGB,1,,134.24093627929688,230.5044708251953,225.73501586914062,308.72833251953125,0.948928952217102,179.98797607421875,,,,,,-15.095046329498292
21,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
22,CSI,1,,265.3255920410156,180.6643524169922,333.2057189941406,237.0608367919922,0.45505550503730774,299.2656555175781,,,,,,-21.606701362423777
22,RGB,1,,134.25662231445312,230.60342407226562,226.3021697998047,308.7145690917969,0.9480992555618286,180.2793960571289,,,,,,-15.063627612590789
22,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
23,CSI,1,,265.33392333984375,180.55328369140625,333.0203552246094,236.90060424804688,0.44956135749816895,299.17713928222656,,,,,,-21.623972822980182
23,RGB,1,,134.2268829345703,230.611083984375,226.26661682128906,308.71612548828125,0.9486569166183472,180.2467498779297,,,,,,-15.067147278785706
23,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
24,CSI,1,,265.3104248046875,180.61080932617188,333.19769287109375,237.0318603515625,0.4516199827194214,299.2540588378906,,,,,,-21.608964129192074
24,RGB,1,,134.17539978027344,230.54541015625,225.87139892578125,308.6282958984375,0.9493709802627563,180.02339935302734,,,,,,-15.09122725725174
24,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
25,CSI,1,,265.3039855957031,180.6369171142578,332.9124755859375,237.13311767578125,0.4547865092754364,299.1082305908203,,,,,,-21.63741842130335
25,RGB,1,,134.1610565185547,230.61300659179688,226.1552734375,308.6313171386719,0.9498231410980225,180.15816497802734,,,,,,-15.076697838306426
25,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
26,CSI,1,,265.4188537597656,180.67779541015625,333.2065734863281,236.94142150878906,0.45674192905426025,299.3127136230469,,,,,,-21.597519293064025
26,RGB,1,,134.15676879882812,230.51043701171875,226.015869140625,308.56610107421875,0.9483209252357483,180.08631896972656,,,,,,-15.084443736076356
26,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
27,CSI,1,,265.30084228515625,180.71144104003906,332.7153015136719,237.04331970214844,0.45158952474594116,299.00807189941406,,,,,,-21.656961580602136
27,RGB,1,,134.1713409423828,230.70718383789062,226.21478271484375,308.67950439453125,0.9476484656333923,180.19306182861328,,,,,,-15.07293552160263
27,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
28,CSI,1,,265.4378356933594,180.74526977539062,332.9186096191406,237.02679443359375,0.46097898483276367,299.17822265625,,,,,,-21.62376143292683
28,RGB,1,,134.20144653320312,230.6427764892578,225.911376953125,308.65863037109375,0.9484642744064331,180.05641174316406,,,,,,-15.087668108940125
28,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
29,CSI,1,,265.3461608886719,180.59686279296875,333.0646667480469,237.0547637939453,0.44331249594688416,299.2054138183594,,,,,,-21.61845584032012
29,RGB,1,,134.0615234375,230.62884521484375,226.3428955078125,308.6748046875,0.9472867846488953,180.20220947265625,,,,,,-15.071949291229249
29,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
30,CSI,1,,265.5639343261719,180.48402404785156,333.17755126953125,236.92703247070312,0.44584354758262634,299.37074279785156,,,,,,-21.586196527248475
30,RGB,1,,134.12989807128906,230.57574462890625,226.06039428710938,308.67926025390625,0.9482008814811707,180.09514617919922,,,,,,-15.083492052555084
30,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
31,CSI,1,,265.3290100097656,180.71981811523438,333.0442810058594,237.0509490966797,0.44878527522087097,299.1866455078125,,,,,,-21.62211794969512
31,RGB,1,,134.0438232421875,230.53012084960938,225.98370361328125,308.5880432128906,0.9474657773971558,180.01376342773438,,,,,,-15.092266130447388
31,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
32,CSI,1,,265.3482971191406,180.73631286621094,332.6623229980469,237.1596221923828,0.45729243755340576,299.00531005859375,,,,,,-21.65750047637195
32,RGB,1,,134.0143280029297,230.6297607421875,226.3164825439453,308.6107482910156,0.9475015997886658,180.1654052734375,,,,,,-15.07591724395752
32,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
33,CSI,1,,265.36749267578125,180.5991668701172,333.1783447265625,237.03074645996094,0.4559057354927063,299.2729187011719,,,,,,-21.605284155868905
33,RGB,1,,134.10064697265625,230.56124877929688,225.85023498535156,308.541748046875,0.9486145377159119,179.9754409790039,,,,,,-15.09639776945114
33,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
34,CSI,1,,265.44940185546875,180.7543182373047,333.0201416015625,236.8369903564453,0.4540031850337982,299.2347717285156,,,,,,-21.61272746760671
34,RGB,1,,134.12899780273438,230.53115844726562,226.0418701171875,308.5993347167969,0.9487417936325073,180.08543395996094,,,,,,-15.084539151191711
34,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
35,CSI,1,,265.4547424316406,180.66819763183594,333.1527404785156,237.06317138671875,0.437613308429718,299.3037414550781,,,,,,-21.599269959984756
35,RGB,1,,134.06980895996094,230.5463409423828,226.02195739746094,308.6153869628906,0.9489002823829651,180.04588317871094,,,,,,-15.088803219795228
35,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
36,CSI,1,,265.4539489746094,180.67306518554688,333.19293212890625,237.05682373046875,0.42847874760627747,299.3234405517578,,,,,,-21.595426233803355
36,RGB,1,,134.02247619628906,230.4669952392578,225.8846435546875,308.6702880859375,0.9487013220787048,179.95355987548828,,,,,,-15.09875682592392
36,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
37,CSI,1,,265.39794921875,180.75120544433594,333.1808166503906,236.98533630371094,0.4443877637386322,299.2893829345703,,,,,,-21.602071622522864
37,RGB,1,,134.1258544921875,230.55003356933594,225.8783416748047,308.6919860839844,0.9478592872619629,180.0020980834961,,,,,,-15.093523800373077
37,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
38,CSI,1,,265.4453125,180.57098388671875,333.1993408203125,237.08497619628906,0.45269545912742615,299.32232666015625,,,,,,-21.595643578506095
38,RGB,1,,134.09542846679688,230.52943420410156,226.3201141357422,308.66717529296875,0.9478841423988342,180.20777130126953,,,,,,-15.071349656581878
38,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
39,CSI,1,,265.4909973144531,180.6984100341797,333.3981018066406,236.96983337402344,0.4494396150112152,299.4445495605469,,,,,,-21.571795207698173
39,RGB,1,,134.09674072265625,230.5255889892578,225.67332458496094,308.66790771484375,0.9485381841659546,179.8850326538086,,,,,,-15.10614491701126
39,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
40,CSI,1,,265.39141845703125,180.6414794921875,333.2054748535156,236.95901489257812,0.42624810338020325,299.29844665527344,,,,,,-21.600303091653963
40,RGB,1,,134.0921630859375,230.48056030273438,226.0961151123047,308.6226806640625,0.9480148553848267,180.0941390991211,,,,,,-15.083600628376008
40,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
41,CSI,1,,265.4552917480469,180.6423797607422,333.3517150878906,236.9409942626953,0.4403451979160309,299.40350341796875,,,,,,-21.57980421112805
41,RGB,1,,133.99267578125,230.49342346191406,225.96078491210938,308.6601257324219,0.9477963447570801,179.9767303466797,,,,,,-15.096258759498596
41,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
42,CSI,1,,265.4203186035156,180.8604278564453,333.170654296875,237.01800537109375,0.4364950954914093,299.2954864501953,,,,,,-21.600880692644818
42,RGB,1,,134.09414672851562,230.58132934570312,225.94908142089844,308.63043212890625,0.9480976462364197,180.02161407470703,,,,,,-15.091419732570648
42,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
43,CSI,1,,265.4284362792969,180.65103149414062,333.3494567871094,237.0343475341797,0.4284763038158417,299.3889465332031,,,,,,-21.582644578887194
43,RGB,1,,134.03179931640625,230.5970458984375,225.89743041992188,308.6076354980469,0.9476582407951355,179.96461486816406,,,,,,-15.097564959526062
43,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
44,CSI,1,,265.5390625,180.55860900878906,333.5836181640625,236.92822265625,0.403720498085022,299.56134033203125,,,,,,-21.54900676448171
44,RGB,1,,134.12405395507812,230.5819549560547,225.9465789794922,308.6673583984375,0.9460793137550354,180.03531646728516,,,,,,-15.08994244337082
44,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
45,CSI,1,,265.32525634765625,180.74754333496094,333.19378662109375,236.99374389648438,0.42229244112968445,299.259521484375,,,,,,-21.60789824695122
45,RGB,1,,134.14537048339844,230.5926971435547,226.09849548339844,308.6363830566406,0.9479201436042786,180.12193298339844,,,,,,-15.080604100227356
45,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
46,CSI,1,,265.3394775390625,180.73345947265625,333.51995849609375,236.8785858154297,0.39976656436920166,299.4297180175781,,,,,,-21.57468916730183
46,RGB,1,,134.16836547851562,230.58555603027344,225.99266052246094,308.72894287109375,0.9478630423545837,180.08051300048828,,,,,,-15.085069692134857
46,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
47,CSI,1,,265.40496826171875,180.75930786132812,333.4393310546875,237.06932067871094,0.4222477078437805,299.4221496582031,,,,,,-21.57616592035061
47,RGB,1,,134.1090087890625,230.5023193359375,225.8067626953125,308.69171142578125,0.9478774070739746,179.9578857421875,,,,,,-15.09829044342041
47,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
48,CSI,1,,265.3536071777344,180.69651794433594,333.17413330078125,237.06871032714844,0.4198590815067291,299.2638702392578,,,,,,-21.607049709413108
48,RGB,1,,134.1101531982422,230.50454711914062,225.76992797851562,308.670166015625,0.9482551217079163,179.9400405883789,,,,,,-15.100214374065398
48,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
49,CSI,1,,265.4129638671875,180.59262084960938,333.21209716796875,236.9168243408203,0.4200936555862427,299.3125305175781,,,,,,-21.597555020960364
49,RGB,1,,134.12049865722656,230.61099243164062,225.9801025390625,308.6414794921875,0.9453211426734924,180.05030059814453,,,,,,-15.088326966762542
49,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
50,CSI,1,,265.47503662109375,180.6233367919922,333.14691162109375,237.056396484375,0.4295761287212372,299.31097412109375,,,,,,-21.59785870807927
50,RGB,1,,134.14602661132812,230.5886993408203,226.07730102539062,308.6941223144531,0.9479020237922668,180.11166381835938,,,,,,-15.08171124458313
50,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
51,CSI,1,,265.50042724609375,180.66595458984375,333.30291748046875,237.0343475341797,0.4320186972618103,299.40167236328125,,,,,,-21.580161490091463
51,RGB,1,,134.16835021972656,230.54815673828125,226.2247314453125,308.655029296875,0.9480547308921814,180.19654083251953,,,,,,-15.072560441493987
51,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
52,CSI,1,,265.34283447265625,180.4524688720703,333.4189758300781,237.1926727294922,0.4227675497531891,299.3809051513672,,,,,,-21.584213629001525
52,RGB,1,,134.03453063964844,230.49746704101562,225.9216766357422,308.64190673828125,0.9486294388771057,179.9781036376953,,,,,,-15.096110701560974
52,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
53,CSI,1,,265.371337890625,180.59945678710938,333.01885986328125,237.22091674804688,0.4458998739719391,299.1950988769531,,,,,,-21.620468511814025
53,RGB,1,,134.16384887695312,230.56289672851562,225.86294555664062,308.6361389160156,0.9471660256385803,180.01339721679688,,,,,,-15.092305612564086
53,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
54,CSI,1,,265.41644287109375,180.66346740722656,333.08062744140625,237.16615295410156,0.43578261137008667,299.24853515625,,,,,,-21.61004192073171
54,RGB,1,,134.13076782226562,230.49293518066406,226.04971313476562,308.5640869140625,0.9471097588539124,180.09024047851562,,,,,,-15.084020948410034
54,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
55,CSI,1,,265.3905944824219,180.81427001953125,333.3978271484375,237.169677734375,0.425409197807312,299.3942108154297,,,,,,-21.58161740186738
55,RGB,1,,134.07904052734375,230.52810668945312,225.9444580078125,308.62017822265625,0.9467033743858337,180.01174926757812,,,,,,-15.092483282089233
55,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
56,CSI,1,,265.3929138183594,180.9342041015625,333.33038330078125,237.16397094726562,0.43880945444107056,299.3616485595703,,,,,,-21.587971012766765
56,RGB,1,,134.07073974609375,230.48129272460938,225.56082153320312,308.6304016113281,0.9475977420806885,179.81578063964844,,,,,,-15.113611149787904
56,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
57,CSI,1,,265.3597717285156,180.7518310546875,333.05389404296875,237.16990661621094,0.4556609094142914,299.2068328857422,,,,,,-21.618178949123475
57,RGB,1,,134.12442016601562,230.4541015625,225.8424835205078,308.6659240722656,0.9482659101486206,179.98345184326172,,,,,,-15.095534098148345
57,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
58,CSI,1,,265.4400329589844,180.58370971679688,333.4697265625,237.0083465576172,0.4025024473667145,299.4548797607422,,,,,,-21.56977955887957
58,RGB,1,,134.0411376953125,230.51739501953125,225.86892700195312,308.639892578125,0.9472717046737671,179.9550323486328,,,,,,-15.098598074913024
58,LiDAR,1,1,,,,,,,-4.1362010483411025,14.666103199831078,2,15.230356729851026,0.7,-15.74975450021323
